sale_id,sale_date,product_id,customer_id,quantity,unit_price,total_price,store,channel
1732,2024-01-06,SKU-1182,138,1,649,649,Seattle University Village,In-Store
1733,2024-11-16,SKU-1278,492,1,1499,1499,San Francisco Union Square,Online
1734,2024-03-24,SKU-1242,472,1,899,899,Online,In-Store
1735,2024-06-14,SKU-1093,267,1,699,699,Austin Domain,Online
1736,2024-02-09,SKU-1109,454,3,799,2397,New York 5th Ave,Online
1737,2025-07-14,SKU-1281,215,1,1349,1349,New York 5th Ave,Online
1738,2025-11-23,SKU-1108,139,1,799,799,Los Angeles Grove,In-Store
1739,2024-05-24,SKU-1092,149,1,699,699,Los Angeles Grove,Online
1740,2025-06-15,SKU-1203,310,1,699,699,Online,Online
1741,2024-05-18,SKU-1337,85,2,599,1198,Chicago Michigan Ave,In-Store
1742,2024-06-02,SKU-1002,241,1,999,999,Online,In-Store
1743,2025-12-11,SKU-1077,49,1,1599,1599,Chicago Michigan Ave,Online
1744,2024-06-09,SKU-1015,35,1,1099,1099,Online,In-Store
1745,2024-07-16,SKU-1056,141,1,1499,1499,Online,In-Store
1746,2025-01-11,SKU-1106,320,1,799,799,Austin Domain,In-Store
1747,2024-07-26,SKU-1181,40,1,499,499,San Francisco Union Square,Online
1748,2025-07-31,SKU-1053,53,1,1499,1499,Online,Online
1749,2025-08-12,SKU-1216,396,1,799,799,Miami Dadeland,In-Store
1750,2025-09-22,SKU-1349,343,1,799,799,Boston Boylston,Online
1751,2024-08-09,SKU-1000,47,1,999,999,Boston Boylston,In-Store
1752,2024-01-01,SKU-1035,166,1,1299,1299,Online,In-Store
1753,2025-03-11,SKU-1034,341,1,1299,1299,Los Angeles Grove,Online
1754,2025-02-06,SKU-1263,194,1,1149,1149,Austin Domain,In-Store
1755,2024-11-20,SKU-1088,272,1,1699,1699,Online,In-Store
1756,2025-10-10,SKU-1053,427,1,1499,1499,Online,Online
1757,2025-12-12,SKU-1109,404,1,799,799,Online,Online
1758,2024-07-01,SKU-1322,13,1,1949,1949,Boston Boylston,In-Store
1759,2025-03-10,SKU-1268,110,1,1299,1299,San Francisco Union Square,In-Store
1760,2025-01-18,SKU-1330,92,1,649,649,Dallas NorthPark,In-Store
1761,2024-07-18,SKU-1048,3,1,1399,1399,Chicago Michigan Ave,Online
1762,2025-05-29,SKU-1326,472,2,449,898,Online,Online
1763,2025-02-11,SKU-1217,23,1,649,649,Dallas NorthPark,In-Store
1764,2025-08-08,SKU-1068,422,1,1499,1499,Online,In-Store
1765,2025-04-10,SKU-1128,252,1,1899,1899,Online,In-Store
1766,2024-04-16,SKU-1217,20,1,649,649,Online,In-Store
1767,2024-06-30,SKU-1244,446,1,899,899,Miami Dadeland,Online
1768,2025-03-30,SKU-1294,327,1,1599,1599,Seattle University Village,Online
1769,2024-07-17,SKU-1304,336,1,1699,1699,San Francisco Union Square,Online
1770,2024-11-20,SKU-1296,460,1,1599,1599,Seattle University Village,In-Store
1771,2025-06-12,SKU-1191,8,2,599,1198,Dallas NorthPark,Online
1772,2024-03-07,SKU-1296,99,1,1599,1599,Miami Dadeland,Online
1773,2025-03-30,SKU-1251,23,1,849,849,Online,Online
1774,2024-01-04,SKU-1150,160,1,4899,4899,Online,Online
1775,2025-12-14,SKU-1085,45,1,1699,1699,Chicago Michigan Ave,Online
1776,2024-03-29,SKU-1028,96,1,1199,1199,Online,In-Store
1777,2024-01-11,SKU-1005,112,1,999,999,San Francisco Union Square,Online
1778,2024-11-11,SKU-1312,429,2,1799,3598,Seattle University Village,In-Store
1779,2024-05-15,SKU-1307,159,1,1549,1549,Online,In-Store
1780,2024-11-19,SKU-1044,212,1,1399,1399,Online,Online
1781,2024-10-29,SKU-1315,133,1,1649,1649,Seattle University Village,Online
1782,2024-12-23,SKU-1140,396,1,2999,2999,San Francisco Union Square,Online
1783,2024-02-07,SKU-1210,487,1,699,699,Miami Dadeland,Online
1784,2025-12-20,SKU-1171,223,1,349,349,Online,In-Store
1785,2025-12-17,SKU-1278,496,1,1499,1499,Los Angeles Grove,In-Store
1786,2024-08-03,SKU-1278,133,1,1499,1499,Online,Online
1787,2025-10-08,SKU-1331,96,1,649,649,Los Angeles Grove,Online
1788,2025-11-05,SKU-1080,302,1,1699,1699,Boston Boylston,Online
1789,2024-01-09,SKU-1026,82,1,1199,1199,New York 5th Ave,Online
1790,2025-01-01,SKU-1217,157,1,649,649,Online,Online
1791,2025-09-23,SKU-1260,234,1,1099,1099,San Francisco Union Square,In-Store
1792,2024-09-06,SKU-1251,130,1,849,849,Seattle University Village,In-Store
1793,2024-02-11,SKU-1135,498,1,2599,2599,Boston Boylston,Online
1794,2024-04-20,SKU-1336,216,2,429,858,New York 5th Ave,Online
1795,2024-06-16,SKU-1188,263,1,649,649,Online,Online
1796,2025-06-20,SKU-1196,102,1,749,749,Dallas NorthPark,In-Store
1797,2024-02-25,SKU-1034,497,1,1299,1299,Online,In-Store
1798,2025-02-09,SKU-1035,85,1,1299,1299,Los Angeles Grove,In-Store
1799,2024-11-10,SKU-1049,42,1,1399,1399,Online,In-Store
1800,2024-06-06,SKU-1108,351,1,799,799,Chicago Michigan Ave,In-Store
1801,2024-04-12,SKU-1001,242,1,999,999,Chicago Michigan Ave,Online
1802,2025-01-20,SKU-1052,426,1,1499,1499,Los Angeles Grove,Online
1803,2024-11-21,SKU-1329,391,1,599,599,Dallas NorthPark,Online
1804,2025-11-21,SKU-1081,374,1,1699,1699,Boston Boylston,In-Store
1805,2025-11-16,SKU-1170,380,1,499,499,Dallas NorthPark,Online
1806,2024-08-28,SKU-1316,189,1,1799,1799,Online,Online
1807,2025-02-11,SKU-1000,469,1,999,999,Online,Online
1808,2024-11-05,SKU-1146,223,1,4299,4299,Online,Online
1809,2024-11-14,SKU-1044,199,1,1399,1399,Seattle University Village,Online
1810,2024-07-02,SKU-1065,84,2,1499,2998,New York 5th Ave,Online
1811,2024-12-20,SKU-1026,352,1,1199,1199,Austin Domain,In-Store
1812,2024-06-13,SKU-1100,164,1,799,799,Online,Online
1813,2025-10-31,SKU-1233,492,1,649,649,Seattle University Village,Online
1814,2025-10-11,SKU-1013,60,1,1099,1099,San Francisco Union Square,In-Store
1815,2025-04-29,SKU-1115,365,1,1499,1499,Online,Online
1816,2025-03-10,SKU-1090,273,1,699,699,Austin Domain,In-Store
1817,2025-12-25,SKU-1019,303,1,1099,1099,Online,Online
1818,2025-03-21,SKU-1203,25,2,699,1398,Los Angeles Grove,Online
1819,2024-02-21,SKU-1308,456,1,1699,1699,San Francisco Union Square,Online
1820,2024-01-25,SKU-1106,278,1,799,799,Online,Online
1821,2024-10-31,SKU-1104,326,1,799,799,Online,Online
1822,2025-02-09,SKU-1252,128,1,999,999,Online,Online
1823,2025-05-20,SKU-1031,221,1,1299,1299,Boston Boylston,Online
1824,2025-06-20,SKU-1120,292,1,1899,1899,Los Angeles Grove,Online
1825,2025-10-15,SKU-1092,416,1,699,699,Boston Boylston,Online
1826,2025-10-14,SKU-1354,384,1,179,179,Online,Online
1827,2025-10-30,SKU-1045,381,1,1399,1399,Boston Boylston,In-Store
1828,2024-07-15,SKU-1108,293,1,799,799,Online,Online
1829,2024-09-06,SKU-1155,356,2,1199,2398,Miami Dadeland,Online
1830,2025-03-23,SKU-1129,141,1,2099,2099,Austin Domain,In-Store
1831,2025-09-11,SKU-1069,205,1,1499,1499,Boston Boylston,In-Store
1832,2024-01-20,SKU-1068,401,1,1499,1499,New York 5th Ave,Online
1833,2025-10-12,SKU-1066,163,1,1499,1499,Online,Online
1834,2025-09-18,SKU-1242,148,1,899,899,Austin Domain,In-Store
1835,2025-09-01,SKU-1122,169,1,1299,1299,Chicago Michigan Ave,Online
1836,2024-11-23,SKU-1179,178,1,499,499,Miami Dadeland,Online
1837,2025-06-29,SKU-1303,358,1,1549,1549,Online,Online
1838,2025-08-08,SKU-1100,496,1,799,799,Online,Online
1839,2025-06-26,SKU-1356,190,1,279,279,Online,In-Store
1840,2024-06-08,SKU-1116,320,1,1699,1699,Chicago Michigan Ave,In-Store
1841,2024-01-24,SKU-1182,385,1,649,649,Dallas NorthPark,In-Store
1842,2025-07-04,SKU-1140,68,1,2999,2999,Online,In-Store
1843,2024-08-04,SKU-1030,57,1,1299,1299,Chicago Michigan Ave,Online
1844,2025-02-14,SKU-1039,282,1,1299,1299,New York 5th Ave,In-Store
1845,2024-11-23,SKU-1104,395,1,799,799,Online,Online
1846,2025-10-13,SKU-1315,163,2,1649,3298,Los Angeles Grove,Online
1847,2025-04-20,SKU-1056,147,1,1499,1499,Miami Dadeland,Online
1848,2024-10-22,SKU-1332,2,1,629,629,Chicago Michigan Ave,Online
1849,2024-04-10,SKU-1124,197,1,1699,1699,Chicago Michigan Ave,Online
1850,2024-01-30,SKU-1104,317,1,799,799,Online,In-Store
1851,2025-08-07,SKU-1148,375,1,4899,4899,New York 5th Ave,Online
1852,2025-10-02,SKU-1201,242,1,699,699,Seattle University Village,In-Store
1853,2025-10-31,SKU-1005,200,1,999,999,Chicago Michigan Ave,In-Store
1854,2025-01-12,SKU-1301,371,1,1549,1549,Boston Boylston,Online
1855,2024-11-26,SKU-1337,68,2,599,1198,Online,In-Store
1856,2024-09-07,SKU-1051,351,1,1499,1499,San Francisco Union Square,In-Store
1857,2025-05-27,SKU-1279,329,3,1349,4047,Online,In-Store
1858,2024-06-12,SKU-1082,126,2,1699,3398,Los Angeles Grove,In-Store
1859,2025-11-24,SKU-1001,209,1,999,999,Boston Boylston,In-Store
1860,2025-03-03,SKU-1306,491,1,1699,1699,Online,In-Store
1861,2025-10-24,SKU-1030,274,1,1299,1299,Seattle University Village,Online
1862,2025-02-11,SKU-1292,425,1,1649,1649,Miami Dadeland,In-Store
1863,2025-06-07,SKU-1090,323,1,699,699,San Francisco Union Square,Online
1864,2024-09-25,SKU-1030,389,1,1299,1299,Miami Dadeland,In-Store
1865,2025-02-26,SKU-1027,337,1,1199,1199,Online,In-Store
1866,2024-04-09,SKU-1278,169,1,1499,1499,San Francisco Union Square,Online
1867,2024-09-07,SKU-1321,388,1,1799,1799,Online,Online
1868,2025-12-17,SKU-1112,133,1,1499,1499,Chicago Michigan Ave,In-Store
1869,2024-10-22,SKU-1264,14,1,1299,1299,Online,Online
1870,2024-06-11,SKU-1090,291,1,699,699,San Francisco Union Square,Online
1871,2025-12-12,SKU-1109,66,1,799,799,Online,Online
1872,2024-01-29,SKU-1095,436,1,699,699,Online,Online
1873,2025-06-04,SKU-1190,382,1,749,749,Boston Boylston,Online
1874,2024-12-18,SKU-1132,330,2,2099,4198,Online,In-Store
1875,2025-05-11,SKU-1078,332,1,1599,1599,Online,Online
1876,2024-01-15,SKU-1043,343,2,1399,2798,Dallas NorthPark,Online
1877,2024-10-11,SKU-1077,312,1,1599,1599,Austin Domain,In-Store
1878,2025-04-15,SKU-1218,292,1,799,799,Boston Boylston,In-Store
1879,2025-06-20,SKU-1297,460,1,1449,1449,Online,Online
1880,2024-04-11,SKU-1224,488,1,899,899,Online,Online
1881,2025-07-04,SKU-1177,447,1,499,499,Online,In-Store
1882,2024-09-07,SKU-1113,132,1,1699,1699,Miami Dadeland,Online
1883,2024-08-21,SKU-1337,354,2,599,1198,Seattle University Village,Online
1884,2024-10-11,SKU-1354,47,1,179,179,Austin Domain,In-Store
1885,2024-05-15,SKU-1329,268,2,599,1198,Online,Online
1886,2025-05-03,SKU-1060,238,1,1499,1499,Online,In-Store
1887,2024-03-15,SKU-1012,101,1,1099,1099,Los Angeles Grove,Online
1888,2025-08-26,SKU-1131,111,1,1899,1899,San Francisco Union Square,Online
1889,2024-04-24,SKU-1002,369,1,999,999,Boston Boylston,In-Store
1890,2025-09-21,SKU-1048,387,1,1399,1399,New York 5th Ave,Online
1891,2025-05-19,SKU-1261,324,1,1149,1149,Online,Online
1892,2024-11-02,SKU-1155,136,2,1199,2398,Boston Boylston,Online
1893,2024-11-12,SKU-1068,321,1,1499,1499,New York 5th Ave,In-Store
1894,2024-11-22,SKU-1341,458,1,249,249,Dallas NorthPark,Online
1895,2025-03-18,SKU-1040,345,1,1399,1399,Online,In-Store
1896,2025-07-05,SKU-1111,422,1,1299,1299,Online,In-Store
1897,2025-05-28,SKU-1265,157,1,1149,1149,Online,Online
1898,2025-09-16,SKU-1025,108,1,1199,1199,Chicago Michigan Ave,Online
1899,2024-06-24,SKU-1039,437,1,1299,1299,Online,In-Store
1900,2025-04-30,SKU-1081,335,1,1699,1699,San Francisco Union Square,Online
1901,2024-09-26,SKU-1249,242,1,849,849,Dallas NorthPark,In-Store
1902,2024-12-28,SKU-1092,425,1,699,699,Austin Domain,Online
1903,2025-03-03,SKU-1106,3,1,799,799,Austin Domain,Online
1904,2024-05-23,SKU-1350,500,1,849,849,Los Angeles Grove,Online
1905,2025-11-08,SKU-1288,367,1,1649,1649,Online,In-Store
1906,2025-01-26,SKU-1005,167,1,999,999,Chicago Michigan Ave,In-Store
1907,2025-03-26,SKU-1279,439,1,1349,1349,Online,Online
1908,2025-08-30,SKU-1040,241,1,1399,1399,Dallas NorthPark,In-Store
1909,2025-12-24,SKU-1272,250,1,1399,1399,Online,In-Store
1910,2024-02-27,SKU-1191,328,1,599,599,Online,Online
1911,2025-04-28,SKU-1109,69,1,799,799,Boston Boylston,Online
1912,2024-06-04,SKU-1353,448,1,129,129,Online,Online
1913,2024-09-08,SKU-1049,168,1,1399,1399,Chicago Michigan Ave,In-Store
1914,2024-10-25,SKU-1065,354,1,1499,1499,Online,In-Store
1915,2025-12-29,SKU-1016,379,1,1099,1099,Online,In-Store
1916,2024-08-07,SKU-1324,95,1,1949,1949,Online,Online
1917,2025-12-21,SKU-1090,133,1,699,699,Online,In-Store
1918,2025-02-24,SKU-1005,219,1,999,999,New York 5th Ave,Online
1919,2025-06-08,SKU-1011,192,1,1099,1099,Online,Online
1920,2024-11-30,SKU-1008,405,1,999,999,Chicago Michigan Ave,Online
1921,2024-03-18,SKU-1083,290,1,1699,1699,Online,In-Store
1922,2025-06-09,SKU-1028,434,1,1199,1199,Miami Dadeland,In-Store
1923,2024-07-14,SKU-1127,385,1,1699,1699,Online,In-Store
1924,2024-06-04,SKU-1287,334,1,1499,1499,Online,Online
1925,2025-12-10,SKU-1187,379,1,499,499,Miami Dadeland,Online
1926,2024-01-07,SKU-1005,320,1,999,999,Miami Dadeland,Online
1927,2024-09-22,SKU-1056,439,1,1499,1499,Online,In-Store
1928,2025-11-12,SKU-1081,103,1,1699,1699,Austin Domain,In-Store
1929,2025-08-13,SKU-1088,79,2,1699,3398,Online,Online
1930,2025-06-30,SKU-1076,309,1,1599,1599,Dallas NorthPark,Online
1931,2024-03-11,SKU-1031,168,1,1299,1299,Boston Boylston,In-Store
1932,2024-06-16,SKU-1221,218,1,749,749,Dallas NorthPark,Online
1933,2024-01-28,SKU-1330,71,1,649,649,Boston Boylston,In-Store
1934,2024-01-27,SKU-1030,228,2,1299,2598,Boston Boylston,In-Store
1935,2025-03-25,SKU-1052,205,1,1499,1499,Online,In-Store
1936,2024-06-28,SKU-1193,260,1,599,599,Boston Boylston,In-Store
1937,2024-05-03,SKU-1030,482,1,1299,1299,Los Angeles Grove,In-Store
1938,2024-07-14,SKU-1259,108,1,949,949,Dallas NorthPark,In-Store
1939,2024-04-24,SKU-1089,484,1,1699,1699,Los Angeles Grove,Online
1940,2024-04-12,SKU-1281,182,1,1349,1349,Online,Online
1941,2025-10-29,SKU-1016,154,2,1099,2198,Online,In-Store
1942,2025-04-27,SKU-1218,9,1,799,799,Dallas NorthPark,Online
1943,2024-05-24,SKU-1217,434,1,649,649,Online,In-Store
1944,2025-12-12,SKU-1031,241,1,1299,1299,Austin Domain,Online
1945,2025-11-07,SKU-1281,151,2,1349,2698,Online,Online
1946,2025-06-15,SKU-1039,495,1,1299,1299,Online,In-Store
1947,2024-04-22,SKU-1225,403,1,749,749,Online,Online
1948,2024-09-28,SKU-1076,319,1,1599,1599,Online,In-Store
1949,2024-02-05,SKU-1082,377,2,1699,3398,Boston Boylston,In-Store
1950,2025-09-04,SKU-1011,370,1,1099,1099,Chicago Michigan Ave,Online
1951,2024-04-04,SKU-1003,215,2,999,1998,Dallas NorthPark,Online
1952,2025-07-03,SKU-1131,226,3,1899,5697,Online,In-Store
1953,2025-04-25,SKU-1212,461,1,699,699,Boston Boylston,Online
1954,2025-09-20,SKU-1220,343,1,799,799,Seattle University Village,Online
1955,2024-07-19,SKU-1259,65,2,949,1898,Online,Online
1956,2024-03-25,SKU-1339,381,1,649,649,Online,Online
1957,2024-08-19,SKU-1316,129,1,1799,1799,Online,In-Store
1958,2025-11-15,SKU-1081,303,3,1699,5097,Los Angeles Grove,In-Store
1959,2024-05-14,SKU-1315,168,1,1649,1649,New York 5th Ave,In-Store
1960,2024-02-05,SKU-1188,383,2,649,1298,Boston Boylston,Online
1961,2024-07-05,SKU-1011,8,1,1099,1099,Online,Online
1962,2024-11-26,SKU-1278,6,1,1499,1499,Chicago Michigan Ave,Online
1963,2025-08-14,SKU-1085,208,1,1699,1699,New York 5th Ave,Online
1964,2024-04-30,SKU-1206,382,1,699,699,Online,In-Store
1965,2024-07-09,SKU-1332,131,1,629,629,Online,In-Store
1966,2024-04-08,SKU-1268,343,1,1299,1299,Miami Dadeland,In-Store
1967,2025-03-12,SKU-1065,329,1,1499,1499,Online,Online
1968,2024-04-23,SKU-1023,62,3,1199,3597,Chicago Michigan Ave,Online
1969,2025-03-22,SKU-1311,284,1,1649,1649,Dallas NorthPark,Online
1970,2025-02-11,SKU-1308,420,1,1699,1699,Dallas NorthPark,In-Store
1971,2024-08-15,SKU-1048,398,1,1399,1399,Online,In-Store
1972,2024-06-04,SKU-1088,289,1,1699,1699,Miami Dadeland,Online
1973,2024-08-23,SKU-1280,356,1,1499,1499,Dallas NorthPark,Online
1974,2024-06-18,SKU-1093,326,1,699,699,San Francisco Union Square,In-Store
1975,2024-06-04,SKU-1298,277,1,1599,1599,Dallas NorthPark,In-Store
1976,2025-02-14,SKU-1304,152,1,1699,1699,New York 5th Ave,Online
1977,2024-11-25,SKU-1105,70,1,799,799,Seattle University Village,Online
1978,2025-11-15,SKU-1018,160,1,1099,1099,Online,In-Store
1979,2025-02-24,SKU-1194,72,1,749,749,Online,In-Store
1980,2024-09-05,SKU-1265,201,1,1149,1149,Austin Domain,In-Store
1981,2024-12-24,SKU-1097,37,1,699,699,Online,In-Store
1982,2025-08-22,SKU-1035,484,1,1299,1299,Seattle University Village,Online
1983,2024-12-01,SKU-1035,6,1,1299,1299,San Francisco Union Square,Online
1984,2025-09-04,SKU-1165,242,1,349,349,Online,Online
1985,2025-09-16,SKU-1289,233,1,1499,1499,Online,In-Store
1986,2024-10-05,SKU-1261,487,1,1149,1149,Dallas NorthPark,Online
1987,2025-04-22,SKU-1318,219,1,1949,1949,Chicago Michigan Ave,In-Store
1988,2024-10-25,SKU-1235,116,1,649,649,Los Angeles Grove,Online
1989,2025-01-06,SKU-1252,124,2,999,1998,Boston Boylston,In-Store
1990,2025-03-07,SKU-1295,30,2,1449,2898,San Francisco Union Square,In-Store
1991,2024-10-09,SKU-1069,464,1,1499,1499,Online,Online
1992,2024-12-31,SKU-1104,43,1,799,799,Online,In-Store
1993,2024-08-14,SKU-1137,303,1,3199,3199,New York 5th Ave,Online
1994,2025-05-14,SKU-1360,288,1,549,549,San Francisco Union Square,In-Store
1995,2025-11-14,SKU-1200,196,2,849,1698,Online,Online
1996,2024-04-10,SKU-1296,295,1,1599,1599,Online,In-Store
1997,2025-12-27,SKU-1059,463,1,1499,1499,San Francisco Union Square,In-Store
1998,2025-10-24,SKU-1246,404,1,999,999,New York 5th Ave,Online
1999,2025-02-12,SKU-1306,417,1,1699,1699,Miami Dadeland,In-Store
2000,2024-08-09,SKU-1107,291,2,799,1598,Online,In-Store
2001,2025-02-26,SKU-1082,411,1,1699,1699,Online,Online
2002,2025-11-30,SKU-1318,177,1,1949,1949,Online,In-Store
2003,2024-11-28,SKU-1068,235,1,1499,1499,Seattle University Village,In-Store
2004,2025-07-25,SKU-1267,395,1,1149,1149,Miami Dadeland,In-Store
2005,2024-06-25,SKU-1255,433,1,949,949,Los Angeles Grove,Online
2006,2024-08-21,SKU-1087,163,1,1699,1699,Miami Dadeland,Online
2007,2024-11-16,SKU-1248,319,1,999,999,Los Angeles Grove,Online
2008,2025-12-25,SKU-1095,249,1,699,699,Online,In-Store
2009,2024-06-21,SKU-1320,166,1,1949,1949,Online,Online
2010,2025-10-19,SKU-1077,287,1,1599,1599,Online,In-Store
2011,2024-03-18,SKU-1044,102,1,1399,1399,Online,In-Store
2012,2024-09-26,SKU-1328,75,1,429,429,Seattle University Village,Online
2013,2024-04-16,SKU-1098,433,2,699,1398,Dallas NorthPark,In-Store
2014,2025-08-06,SKU-1316,498,1,1799,1799,Online,In-Store
2015,2025-07-15,SKU-1110,80,1,1099,1099,Seattle University Village,Online
2016,2024-08-12,SKU-1143,126,1,3199,3199,Boston Boylston,Online
2017,2024-10-30,SKU-1285,125,1,1499,1499,Dallas NorthPark,In-Store
2018,2025-07-23,SKU-1136,283,1,2799,2799,Dallas NorthPark,Online
2019,2025-02-13,SKU-1046,322,1,1399,1399,Chicago Michigan Ave,In-Store
2020,2025-01-07,SKU-1096,412,1,699,699,Miami Dadeland,Online
2021,2024-08-28,SKU-1090,164,2,699,1398,Chicago Michigan Ave,Online
2022,2025-12-20,SKU-1236,127,1,799,799,Austin Domain,In-Store
2023,2025-06-03,SKU-1024,363,2,1199,2398,Los Angeles Grove,Online
2024,2024-12-22,SKU-1283,368,1,1349,1349,Seattle University Village,In-Store
2025,2024-10-02,SKU-1289,295,1,1499,1499,Miami Dadeland,Online
2026,2024-03-07,SKU-1109,489,1,799,799,Dallas NorthPark,Online
2027,2024-12-21,SKU-1114,245,1,1299,1299,Boston Boylston,Online
2028,2024-10-09,SKU-1231,292,1,649,649,Online,In-Store
2029,2025-03-17,SKU-1006,361,1,999,999,Austin Domain,Online
2030,2024-11-13,SKU-1098,276,1,699,699,Seattle University Village,Online
2031,2025-06-04,SKU-1058,485,1,1499,1499,New York 5th Ave,In-Store
2032,2024-01-07,SKU-1354,498,1,179,179,San Francisco Union Square,In-Store
2033,2024-03-13,SKU-1089,315,1,1699,1699,Online,Online
2034,2025-09-07,SKU-1040,397,1,1399,1399,Austin Domain,Online
2035,2025-05-21,SKU-1045,374,1,1399,1399,Online,Online
2036,2025-12-02,SKU-1341,199,1,249,249,Miami Dadeland,Online
2037,2024-07-06,SKU-1130,50,1,1699,1699,Online,Online
2038,2024-04-02,SKU-1107,95,1,799,799,Online,Online
2039,2024-03-24,SKU-1087,174,1,1699,1699,New York 5th Ave,Online
2040,2024-03-03,SKU-1064,286,2,1499,2998,Online,Online
2041,2025-06-25,SKU-1042,7,2,1399,2798,Online,Online
2042,2025-07-30,SKU-1006,192,2,999,1998,Miami Dadeland,In-Store
2043,2024-07-05,SKU-1047,275,1,1399,1399,Online,Online
2044,2025-09-06,SKU-1310,192,2,1799,3598,Chicago Michigan Ave,In-Store
2045,2024-06-30,SKU-1241,260,2,749,1498,Online,In-Store
2046,2025-07-04,SKU-1007,455,1,999,999,Dallas NorthPark,In-Store
2047,2024-10-25,SKU-1283,56,1,1349,1349,Online,Online
2048,2025-05-24,SKU-1160,99,2,2599,5198,San Francisco Union Square,In-Store
2049,2025-11-05,SKU-1330,281,2,649,1298,Miami Dadeland,In-Store
2050,2024-03-08,SKU-1340,174,1,629,629,Online,Online
2051,2025-02-17,SKU-1347,22,1,299,299,Online,In-Store
2052,2025-11-06,SKU-1330,363,1,649,649,Austin Domain,In-Store
2053,2025-11-01,SKU-1300,165,1,1599,1599,Boston Boylston,In-Store
2054,2025-07-13,SKU-1239,330,1,749,749,Online,Online
2055,2025-10-03,SKU-1114,219,1,1299,1299,New York 5th Ave,Online
2056,2024-11-25,SKU-1140,288,1,2999,2999,Los Angeles Grove,Online
2057,2024-10-21,SKU-1145,395,1,3799,3799,Seattle University Village,Online
2058,2024-04-01,SKU-1293,158,1,1449,1449,Boston Boylston,In-Store
2059,2024-11-17,SKU-1185,379,1,499,499,Online,Online
2060,2024-12-26,SKU-1349,494,1,799,799,Chicago Michigan Ave,In-Store
2061,2025-06-04,SKU-1232,269,1,799,799,Miami Dadeland,Online
2062,2024-08-07,SKU-1231,51,1,649,649,Los Angeles Grove,Online
2063,2024-07-27,SKU-1055,254,1,1499,1499,Online,In-Store
2064,2024-07-29,SKU-1003,461,2,999,1998,Seattle University Village,In-Store
2065,2024-12-04,SKU-1001,91,1,999,999,Dallas NorthPark,In-Store
2066,2024-02-15,SKU-1092,80,1,699,699,Online,Online
2067,2025-03-08,SKU-1225,349,2,749,1498,Chicago Michigan Ave,In-Store
2068,2025-10-31,SKU-1208,378,1,699,699,Boston Boylston,Online
2069,2025-01-21,SKU-1002,143,1,999,999,Miami Dadeland,Online
2070,2024-01-11,SKU-1271,321,1,1249,1249,Seattle University Village,Online
2071,2025-12-07,SKU-1266,115,1,1299,1299,Online,Online
2072,2024-03-09,SKU-1039,94,1,1299,1299,Chicago Michigan Ave,Online
2073,2025-12-12,SKU-1255,204,2,949,1898,Online,Online
2074,2024-05-02,SKU-1303,203,1,1549,1549,Miami Dadeland,In-Store
2075,2025-05-24,SKU-1342,103,1,299,299,Online,In-Store
